Row ID,Order ID,Order Date,Ship Date,Ship Mode
6278,US-2017-139087,17/07/2017,22/07/2017,Second Class
6279,US-2017-139087,17/07/2017,22/07/2017,Second Class
628,CA-2018-153787,19/05/2018,23/05/2018,Standard Class
6280,US-2017-139087,17/07/2017,22/07/2017,Second Class
6281,CA-2018-152226,12/5/2018,16/05/2018,Standard Class
6282,CA-2016-116484,20/11/2016,26/11/2016,Standard Class
6283,CA-2016-116484,20/11/2016,26/11/2016,Standard Class
6284,CA-2017-100944,24/09/2017,28/09/2017,Standard Class
6285,CA-2017-100944,24/09/2017,28/09/2017,Standard Class
6286,CA-2017-125080,21/10/2017,26/10/2017,Standard Class
6287,CA-2017-121020,24/10/2017,31/10/2017,Standard Class
6288,CA-2015-100090,8/7/2015,12/7/2015,Standard Class
6289,CA-2015-100090,8/7/2015,12/7/2015,Standard Class
629,CA-2018-133431,17/12/2018,21/12/2018,Standard Class
6290,US-2016-139675,13/03/2016,18/03/2016,Second Class
6291,US-2016-139675,13/03/2016,18/03/2016,Second Class
6292,CA-2018-143756,2/12/2018,5/12/2018,First Class
6293,CA-2016-151253,22/04/2016,26/04/2016,Standard Class
6294,CA-2016-151253,22/04/2016,26/04/2016,Standard Class
6295,CA-2015-141152,16/09/2015,19/09/2015,First Class
6296,CA-2015-141313,28/12/2015,1/1/2016,Standard Class
6297,CA-2015-141313,28/12/2015,1/1/2016,Standard Class
6298,CA-2015-141313,28/12/2015,1/1/2016,Standard Class
6299,CA-2015-169852,21/10/2015,26/10/2015,Standard Class
63,CA-2016-135545,24/11/2016,30/11/2016,Standard Class
630,CA-2018-133431,17/12/2018,21/12/2018,Standard Class
6300,CA-2018-107314,30/11/2018,3/12/2018,First Class
6301,US-2015-161305,6/6/2015,12/6/2015,Standard Class
6302,US-2015-161305,6/6/2015,12/6/2015,Standard Class
6303,CA-2018-166919,23/11/2018,27/11/2018,Standard Class
6304,CA-2018-162712,18/06/2018,20/06/2018,Second Class
6305,CA-2018-107552,5/5/2018,5/5/2018,Same Day
6306,CA-2017-163328,4/11/2017,6/11/2017,Second Class
6307,CA-2017-163328,4/11/2017,6/11/2017,Second Class
6308,CA-2017-163328,4/11/2017,6/11/2017,Second Class
6309,CA-2017-163328,4/11/2017,6/11/2017,Second Class
631,US-2017-135720,11/12/2017,13/12/2017,Second Class
6310,CA-2017-163328,4/11/2017,6/11/2017,Second Class
6311,CA-2017-163328,4/11/2017,6/11/2017,Second Class
6312,CA-2015-112837,11/9/2015,16/09/2015,Standard Class
6313,CA-2018-120019,16/02/2018,21/02/2018,Standard Class
6314,CA-2018-120019,16/02/2018,21/02/2018,Standard Class
6315,CA-2015-100762,24/11/2015,29/11/2015,Standard Class
6316,CA-2015-100762,24/11/2015,29/11/2015,Standard Class
6317,CA-2015-100762,24/11/2015,29/11/2015,Standard Class
6318,CA-2015-100762,24/11/2015,29/11/2015,Standard Class
6319,CA-2018-161459,25/11/2018,29/11/2018,Second Class
632,US-2017-135720,11/12/2017,13/12/2017,Second Class
6320,CA-2018-161459,25/11/2018,29/11/2018,Second Class
6321,CA-2018-160017,28/09/2018,2/10/2018,Standard Class
6322,CA-2015-123316,13/10/2015,17/10/2015,Standard Class
6323,CA-2015-141299,3/6/2015,7/6/2015,Second Class
6324,CA-2015-104402,17/06/2015,23/06/2015,Standard Class
6325,CA-2016-110289,29/10/2016,2/11/2016,Standard Class
6326,CA-2016-110289,29/10/2016,2/11/2016,Standard Class
6327,CA-2015-167927,20/01/2015,26/01/2015,Standard Class
6328,CA-2015-167927,20/01/2015,26/01/2015,Standard Class
6329,CA-2015-167927,20/01/2015,26/01/2015,Standard Class
633,US-2017-135720,11/12/2017,13/12/2017,Second Class
6330,CA-2015-167927,20/01/2015,26/01/2015,Standard Class
6331,CA-2015-167927,20/01/2015,26/01/2015,Standard Class
6332,CA-2015-167927,20/01/2015,26/01/2015,Standard Class
6333,CA-2015-167927,20/01/2015,26/01/2015,Standard Class
6334,CA-2015-167927,20/01/2015,26/01/2015,Standard Class
6335,CA-2015-133305,11/7/2015,15/07/2015,Standard Class
6336,CA-2015-133305,11/7/2015,15/07/2015,Standard Class
6337,CA-2017-165995,30/08/2017,6/9/2017,Standard Class
6338,CA-2017-165995,30/08/2017,6/9/2017,Standard Class
6339,CA-2018-143112,5/10/2018,9/10/2018,Standard Class
634,CA-2018-144694,24/09/2018,26/09/2018,Second Class
6340,CA-2018-143112,5/10/2018,9/10/2018,Standard Class
6341,CA-2018-143112,5/10/2018,9/10/2018,Standard Class
6342,US-2017-105830,31/12/2017,2/1/2018,First Class
6343,CA-2016-146255,7/3/2016,10/3/2016,First Class
6344,CA-2016-146255,7/3/2016,10/3/2016,First Class
6345,CA-2016-146255,7/3/2016,10/3/2016,First Class
6346,CA-2016-146255,7/3/2016,10/3/2016,First Class
6347,CA-2018-104822,20/10/2018,20/10/2018,Same Day
6348,CA-2016-104486,1/5/2016,6/5/2016,Standard Class
6349,CA-2016-104486,1/5/2016,6/5/2016,Standard Class
635,CA-2018-144694,24/09/2018,26/09/2018,Second Class
6350,CA-2016-104486,1/5/2016,6/5/2016,Standard Class
6351,CA-2018-161557,3/9/2018,8/9/2018,Standard Class
6352,CA-2018-161130,3/11/2018,8/11/2018,Standard Class
6353,US-2016-161347,13/09/2016,19/09/2016,Standard Class
6354,US-2016-109015,6/9/2016,12/9/2016,Standard Class
6355,US-2016-109015,6/9/2016,12/9/2016,Standard Class
6356,CA-2015-110611,6/10/2015,13/10/2015,Standard Class
6357,CA-2018-139080,23/01/2018,28/01/2018,Standard Class
6358,CA-2018-139080,23/01/2018,28/01/2018,Standard Class
6359,CA-2018-139080,23/01/2018,28/01/2018,Standard Class
636,CA-2016-168004,4/10/2016,9/10/2016,Second Class
6360,CA-2018-139080,23/01/2018,28/01/2018,Standard Class
6361,CA-2016-115693,10/12/2016,15/12/2016,Standard Class
6362,US-2015-107993,25/11/2015,30/11/2015,Standard Class
6363,CA-2018-110443,21/11/2018,25/11/2018,Standard Class
6364,CA-2018-110443,21/11/2018,25/11/2018,Standard Class
6365,CA-2018-110443,21/11/2018,25/11/2018,Standard Class
6366,CA-2018-144848,4/4/2018,5/4/2018,First Class
6367,CA-2018-144848,4/4/2018,5/4/2018,First Class
6368,CA-2018-144848,4/4/2018,5/4/2018,First Class
6369,US-2018-147998,19/05/2018,24/05/2018,Standard Class
637,US-2017-123470,15/08/2017,21/08/2017,Standard Class
6370,CA-2017-103919,3/10/2017,7/10/2017,Standard Class
6371,CA-2017-113425,21/11/2017,21/11/2017,Same Day
6372,CA-2018-143035,3/10/2018,5/10/2018,Second Class
6373,CA-2018-143035,3/10/2018,5/10/2018,Second Class
6374,CA-2018-143035,3/10/2018,5/10/2018,Second Class
6375,CA-2015-107811,29/04/2015,3/5/2015,Standard Class
6376,CA-2015-107811,29/04/2015,3/5/2015,Standard Class
6377,CA-2017-163216,7/10/2017,10/10/2017,First Class
6378,US-2017-116442,15/12/2017,22/12/2017,Standard Class
6379,CA-2018-150623,10/4/2018,14/04/2018,Standard Class
638,US-2017-123470,15/08/2017,21/08/2017,Standard Class
6380,CA-2018-150623,10/4/2018,14/04/2018,Standard Class
6381,US-2015-163797,8/4/2015,13/04/2015,Standard Class
6382,CA-2017-127236,29/03/2017,2/4/2017,Standard Class
6383,CA-2017-127236,29/03/2017,2/4/2017,Standard Class
6384,US-2018-104661,15/01/2018,18/01/2018,First Class
6385,US-2018-104661,15/01/2018,18/01/2018,First Class
6386,US-2018-104661,15/01/2018,18/01/2018,First Class
6387,US-2018-104661,15/01/2018,18/01/2018,First Class
6388,CA-2015-134103,30/01/2015,4/2/2015,Standard Class
6389,CA-2015-134103,30/01/2015,4/2/2015,Standard Class
639,CA-2017-115917,20/05/2017,25/05/2017,Standard Class
6390,CA-2016-147529,7/2/2016,11/2/2016,Standard Class
6391,CA-2016-147529,7/2/2016,11/2/2016,Standard Class
6392,CA-2017-129126,14/12/2017,19/12/2017,Standard Class
6393,CA-2017-129126,14/12/2017,19/12/2017,Standard Class
6394,CA-2017-129126,14/12/2017,19/12/2017,Standard Class
6395,CA-2017-129126,14/12/2017,19/12/2017,Standard Class
6396,CA-2017-129126,14/12/2017,19/12/2017,Standard Class
6397,CA-2017-129126,14/12/2017,19/12/2017,Standard Class
6398,CA-2018-131632,31/10/2018,4/11/2018,Standard Class
6399,CA-2018-151981,6/8/2018,12/8/2018,Standard Class
64,CA-2016-135545,24/11/2016,30/11/2016,Standard Class
640,CA-2017-115917,20/05/2017,25/05/2017,Standard Class
6400,CA-2018-151981,6/8/2018,12/8/2018,Standard Class
6401,CA-2018-151981,6/8/2018,12/8/2018,Standard Class
6402,CA-2018-125472,30/05/2018,31/05/2018,First Class
6403,CA-2018-125472,30/05/2018,31/05/2018,First Class
6404,CA-2018-125472,30/05/2018,31/05/2018,First Class
6405,CA-2016-156328,30/11/2016,5/12/2016,Standard Class
6406,CA-2018-154074,31/08/2018,2/9/2018,Second Class
6407,CA-2018-154074,31/08/2018,2/9/2018,Second Class
6408,CA-2018-161774,14/05/2018,15/05/2018,First Class
6409,CA-2018-161774,14/05/2018,15/05/2018,First Class
641,CA-2017-147067,18/12/2017,22/12/2017,Standard Class
6410,CA-2018-161774,14/05/2018,15/05/2018,First Class
6411,CA-2018-161774,14/05/2018,15/05/2018,First Class
6412,CA-2018-161774,14/05/2018,15/05/2018,First Class
6413,CA-2018-151211,17/08/2018,23/08/2018,Standard Class
6414,CA-2018-151211,17/08/2018,23/08/2018,Standard Class
6415,CA-2018-142671,10/11/2018,14/11/2018,Second Class
6416,CA-2018-144750,21/08/2018,21/08/2018,Same Day
6417,CA-2017-111976,8/3/2017,12/3/2017,Standard Class
6418,CA-2017-111976,8/3/2017,12/3/2017,Standard Class
6419,CA-2017-140130,31/10/2017,5/11/2017,Standard Class
642,CA-2018-167913,30/07/2018,3/8/2018,Second Class
6420,CA-2017-140130,31/10/2017,5/11/2017,Standard Class
6421,CA-2017-140130,31/10/2017,5/11/2017,Standard Class
6422,CA-2017-140130,31/10/2017,5/11/2017,Standard Class
6423,CA-2015-159121,26/07/2015,1/8/2015,Standard Class
6424,CA-2016-149650,24/10/2016,27/10/2016,First Class
6425,CA-2018-115777,19/08/2018,24/08/2018,Standard Class
6426,CA-2017-143714,23/05/2017,27/05/2017,Standard Class
6427,CA-2017-143714,23/05/2017,27/05/2017,Standard Class
6428,CA-2017-143714,23/05/2017,27/05/2017,Standard Class
6429,CA-2017-143714,23/05/2017,27/05/2017,Standard Class
643,CA-2018-167913,30/07/2018,3/8/2018,Second Class
6430,CA-2015-165764,3/11/2015,7/11/2015,Standard Class
6431,CA-2015-165764,3/11/2015,7/11/2015,Standard Class
6432,CA-2015-165764,3/11/2015,7/11/2015,Standard Class
6433,CA-2015-165764,3/11/2015,7/11/2015,Standard Class
6434,CA-2016-121405,30/03/2016,4/4/2016,Standard Class
6435,CA-2016-121405,30/03/2016,4/4/2016,Standard Class
6436,US-2018-116897,27/05/2018,29/05/2018,First Class
6437,US-2018-116897,27/05/2018,29/05/2018,First Class
6438,US-2018-116897,27/05/2018,29/05/2018,First Class
6439,US-2018-113992,14/12/2018,19/12/2018,Standard Class
644,CA-2018-106103,10/6/2018,15/06/2018,Standard Class
6440,CA-2015-166891,4/10/2015,6/10/2015,First Class
6441,CA-2017-101161,13/10/2017,20/10/2017,Standard Class
6442,CA-2017-101161,13/10/2017,20/10/2017,Standard Class
6443,CA-2017-101161,13/10/2017,20/10/2017,Standard Class
6444,CA-2017-101161,13/10/2017,20/10/2017,Standard Class
6445,CA-2017-101161,13/10/2017,20/10/2017,Standard Class
6446,CA-2016-151785,5/3/2016,10/3/2016,Standard Class
6447,US-2018-119816,4/3/2018,6/3/2018,Second Class
6448,US-2018-119816,4/3/2018,6/3/2018,Second Class
6449,US-2018-119816,4/3/2018,6/3/2018,Second Class
645,US-2018-127719,21/07/2018,25/07/2018,Standard Class
6450,CA-2016-156510,25/09/2016,29/09/2016,Standard Class
6451,CA-2016-156510,25/09/2016,29/09/2016,Standard Class
6452,CA-2016-156510,25/09/2016,29/09/2016,Standard Class
6453,US-2016-110261,19/12/2016,23/12/2016,Second Class
6454,CA-2016-125710,8/10/2016,13/10/2016,Standard Class
6455,CA-2018-161102,31/07/2018,3/8/2018,First Class
6456,CA-2018-161102,31/07/2018,3/8/2018,First Class
6457,CA-2015-110065,5/8/2015,11/8/2015,Standard Class
6458,CA-2015-110065,5/8/2015,11/8/2015,Standard Class
6459,US-2018-133361,14/05/2018,17/05/2018,First Class
646,CA-2018-126221,30/12/2018,5/1/2019,Standard Class
6460,US-2018-133361,14/05/2018,17/05/2018,First Class
6461,US-2018-133361,14/05/2018,17/05/2018,First Class
6462,US-2018-133361,14/05/2018,17/05/2018,First Class
6463,US-2018-133361,14/05/2018,17/05/2018,First Class
6464,US-2018-133361,14/05/2018,17/05/2018,First Class
6465,US-2017-155404,22/09/2017,28/09/2017,Standard Class
6466,CA-2016-114503,13/11/2016,17/11/2016,Standard Class
6467,CA-2018-153080,22/05/2018,25/05/2018,Second Class
6468,CA-2017-163804,2/12/2017,8/12/2017,Standard Class
6469,CA-2017-163804,2/12/2017,8/12/2017,Standard Class
647,CA-2017-103947,1/4/2017,8/4/2017,Standard Class
6470,CA-2017-163804,2/12/2017,8/12/2017,Standard Class
6471,CA-2016-108532,29/08/2016,2/9/2016,Standard Class
6472,CA-2016-108532,29/08/2016,2/9/2016,Standard Class
6473,CA-2015-151897,6/6/2015,10/6/2015,Standard Class
6474,CA-2017-113292,18/03/2017,20/03/2017,Second Class
6475,CA-2015-149524,14/01/2015,15/01/2015,First Class
6476,CA-2018-140872,3/6/2018,10/6/2018,Standard Class
6477,CA-2018-140872,3/6/2018,10/6/2018,Standard Class
6478,CA-2018-140872,3/6/2018,10/6/2018,Standard Class
6479,CA-2018-140872,3/6/2018,10/6/2018,Standard Class
648,CA-2017-103947,1/4/2017,8/4/2017,Standard Class
6480,CA-2018-140872,3/6/2018,10/6/2018,Standard Class
6481,CA-2018-140872,3/6/2018,10/6/2018,Standard Class
6482,CA-2018-140872,3/6/2018,10/6/2018,Standard Class
6483,CA-2018-140872,3/6/2018,10/6/2018,Standard Class
6484,CA-2018-113908,3/6/2018,9/6/2018,Standard Class
6485,CA-2018-113908,3/6/2018,9/6/2018,Standard Class
6486,CA-2018-113908,3/6/2018,9/6/2018,Standard Class
6487,CA-2016-120621,21/03/2016,26/03/2016,Standard Class
6488,CA-2016-120621,21/03/2016,26/03/2016,Standard Class
6489,CA-2016-120621,21/03/2016,26/03/2016,Standard Class
649,CA-2017-160745,11/12/2017,16/12/2017,Second Class
6490,US-2018-148866,19/09/2018,24/09/2018,Standard Class
6491,CA-2015-149594,15/09/2015,19/09/2015,Standard Class
6492,CA-2017-113845,20/11/2017,25/11/2017,Standard Class
6493,CA-2017-113845,20/11/2017,25/11/2017,Standard Class
6494,CA-2017-113845,20/11/2017,25/11/2017,Standard Class
6495,CA-2018-111262,28/10/2018,1/11/2018,Second Class
6496,CA-2018-111262,28/10/2018,1/11/2018,Second Class
6497,CA-2018-111262,28/10/2018,1/11/2018,Second Class
6498,CA-2016-103135,24/07/2016,28/07/2016,Standard Class
6499,CA-2016-103135,24/07/2016,28/07/2016,Standard Class
65,CA-2016-135545,24/11/2016,30/11/2016,Standard Class
650,CA-2017-160745,11/12/2017,16/12/2017,Second Class
6500,CA-2016-103135,24/07/2016,28/07/2016,Standard Class
6501,CA-2016-103135,24/07/2016,28/07/2016,Standard Class
6502,CA-2015-129147,2/11/2015,6/11/2015,Standard Class
6503,CA-2015-129147,2/11/2015,6/11/2015,Standard Class
6504,CA-2015-129147,2/11/2015,6/11/2015,Standard Class
6505,CA-2018-128265,17/11/2018,22/11/2018,Second Class
6506,CA-2017-152331,26/06/2017,30/06/2017,Standard Class
6507,US-2017-128909,9/10/2017,11/10/2017,Second Class
6508,US-2017-128909,9/10/2017,11/10/2017,Second Class
6509,CA-2018-102197,20/12/2018,26/12/2018,Standard Class
651,CA-2017-160745,11/12/2017,16/12/2017,Second Class
6510,CA-2018-102197,20/12/2018,26/12/2018,Standard Class
6511,CA-2018-102197,20/12/2018,26/12/2018,Standard Class
6512,CA-2018-167640,6/3/2018,10/3/2018,Standard Class
6513,CA-2018-167640,6/3/2018,10/3/2018,Standard Class
6514,CA-2018-167640,6/3/2018,10/3/2018,Standard Class
6515,CA-2018-167640,6/3/2018,10/3/2018,Standard Class
6516,US-2018-116652,15/09/2018,19/09/2018,Standard Class
6517,US-2018-116652,15/09/2018,19/09/2018,Standard Class
6518,US-2018-116652,15/09/2018,19/09/2018,Standard Class
6519,US-2018-116652,15/09/2018,19/09/2018,Standard Class
652,CA-2017-132661,23/10/2017,29/10/2017,Standard Class
6520,US-2018-116652,15/09/2018,19/09/2018,Standard Class
6521,CA-2018-138289,16/01/2018,18/01/2018,Second Class
6522,CA-2018-138289,16/01/2018,18/01/2018,Second Class
6523,CA-2018-138289,16/01/2018,18/01/2018,Second Class
6524,CA-2017-129308,7/7/2017,13/07/2017,Standard Class
6525,CA-2017-129308,7/7/2017,13/07/2017,Standard Class
6526,CA-2017-129308,7/7/2017,13/07/2017,Standard Class
6527,CA-2017-129308,7/7/2017,13/07/2017,Standard Class
6528,CA-2017-157791,23/12/2017,28/12/2017,Second Class
6529,CA-2015-146864,22/12/2015,26/12/2015,Standard Class
653,CA-2018-140844,19/06/2018,23/06/2018,Standard Class
6530,CA-2015-103744,23/02/2015,27/02/2015,Standard Class
6531,CA-2015-103744,23/02/2015,27/02/2015,Standard Class
6532,US-2018-107384,4/12/2018,8/12/2018,Standard Class
6533,US-2018-107384,4/12/2018,8/12/2018,Standard Class
6534,US-2018-107384,4/12/2018,8/12/2018,Standard Class
6535,CA-2015-128209,17/11/2015,22/11/2015,Standard Class
6536,CA-2015-128209,17/11/2015,22/11/2015,Standard Class
6537,CA-2015-169684,20/10/2015,23/10/2015,First Class
6538,CA-2015-169684,20/10/2015,23/10/2015,First Class
6539,CA-2016-109862,25/10/2016,30/10/2016,Standard Class
654,CA-2018-140844,19/06/2018,23/06/2018,Standard Class
6540,CA-2016-109862,25/10/2016,30/10/2016,Standard Class
6541,US-2018-107888,16/11/2018,19/11/2018,First Class
6542,US-2018-107888,16/11/2018,19/11/2018,First Class
6543,US-2018-107888,16/11/2018,19/11/2018,First Class
6544,US-2018-107888,16/11/2018,19/11/2018,First Class
6545,US-2018-154872,14/05/2018,18/05/2018,Standard Class
6546,US-2018-154872,14/05/2018,18/05/2018,Standard Class
6547,US-2018-154872,14/05/2018,18/05/2018,Standard Class
6548,CA-2015-113880,1/3/2015,5/3/2015,Standard Class
6549,CA-2015-113880,1/3/2015,5/3/2015,Standard Class
655,CA-2017-137239,22/08/2017,28/08/2017,Standard Class
6550,US-2016-164966,30/07/2016,1/8/2016,First Class
6551,CA-2016-126739,1/11/2016,3/11/2016,Second Class
6552,CA-2018-161578,16/12/2018,21/12/2018,Second Class
6553,CA-2018-161578,16/12/2018,21/12/2018,Second Class
6554,CA-2015-137092,20/10/2015,22/10/2015,Second Class
6555,CA-2015-137092,20/10/2015,22/10/2015,Second Class
6556,CA-2015-137092,20/10/2015,22/10/2015,Second Class
6557,CA-2015-137092,20/10/2015,22/10/2015,Second Class
6558,CA-2015-137092,20/10/2015,22/10/2015,Second Class
6559,CA-2016-166947,5/6/2016,10/6/2016,Standard Class
656,CA-2017-137239,22/08/2017,28/08/2017,Standard Class
6560,CA-2017-160941,21/07/2017,26/07/2017,Standard Class
6561,CA-2017-160941,21/07/2017,26/07/2017,Standard Class
6562,CA-2018-144680,31/03/2018,2/4/2018,First Class
6563,CA-2015-166086,7/5/2015,12/5/2015,Standard Class
6564,CA-2015-166086,7/5/2015,12/5/2015,Standard Class
6565,CA-2015-166086,7/5/2015,12/5/2015,Standard Class
6566,CA-2015-166086,7/5/2015,12/5/2015,Standard Class
6567,CA-2018-131282,5/2/2018,8/2/2018,Second Class
6568,CA-2018-131282,5/2/2018,8/2/2018,Second Class
6569,CA-2015-100678,18/04/2015,22/04/2015,Standard Class
657,CA-2017-137239,22/08/2017,28/08/2017,Standard Class
6570,CA-2015-100678,18/04/2015,22/04/2015,Standard Class
6571,CA-2015-100678,18/04/2015,22/04/2015,Standard Class
6572,CA-2015-100678,18/04/2015,22/04/2015,Standard Class
6573,CA-2017-161543,10/5/2017,16/05/2017,Standard Class
6574,CA-2017-160535,25/11/2017,30/11/2017,Standard Class
6575,CA-2017-160535,25/11/2017,30/11/2017,Standard Class
6576,CA-2018-123085,3/3/2018,8/3/2018,Standard Class
6577,CA-2018-123085,3/3/2018,8/3/2018,Standard Class
6578,CA-2016-153752,6/12/2016,11/12/2016,Second Class
6579,CA-2015-103660,25/08/2015,30/08/2015,Standard Class
658,US-2017-156097,19/09/2017,19/09/2017,Same Day
6580,CA-2017-169887,22/10/2017,22/10/2017,Same Day
6581,CA-2017-169887,22/10/2017,22/10/2017,Same Day
6582,CA-2017-169887,22/10/2017,22/10/2017,Same Day
6583,CA-2017-148516,7/8/2017,11/8/2017,Standard Class
6584,CA-2018-104731,21/07/2018,27/07/2018,Standard Class
6585,CA-2018-104731,21/07/2018,27/07/2018,Standard Class
6586,CA-2018-104731,21/07/2018,27/07/2018,Standard Class
6587,CA-2018-104731,21/07/2018,27/07/2018,Standard Class
6588,CA-2018-104731,21/07/2018,27/07/2018,Standard Class
6589,CA-2018-104731,21/07/2018,27/07/2018,Standard Class
659,US-2017-156097,19/09/2017,19/09/2017,Same Day
6590,CA-2018-104731,21/07/2018,27/07/2018,Standard Class
6591,CA-2015-164749,23/03/2015,26/03/2015,First Class
6592,CA-2016-103716,30/04/2016,6/5/2016,Standard Class
6593,CA-2016-103716,30/04/2016,6/5/2016,Standard Class
6594,CA-2017-126795,13/06/2017,16/06/2017,Second Class
6595,CA-2016-146290,4/5/2016,11/5/2016,Standard Class
6596,CA-2018-157112,23/04/2018,26/04/2018,First Class
6597,CA-2018-157112,23/04/2018,26/04/2018,First Class
6598,CA-2015-169257,6/6/2015,12/6/2015,Standard Class
6599,CA-2015-169257,6/6/2015,12/6/2015,Standard Class
66,CA-2016-135545,24/11/2016,30/11/2016,Standard Class
660,CA-2016-146563,24/08/2016,28/08/2016,Standard Class
6600,CA-2015-154095,2/12/2015,7/12/2015,Standard Class
6601,CA-2015-154095,2/12/2015,7/12/2015,Standard Class
6602,CA-2015-154095,2/12/2015,7/12/2015,Standard Class
6603,CA-2015-154095,2/12/2015,7/12/2015,Standard Class
6604,CA-2018-146346,17/06/2018,20/06/2018,First Class
6605,CA-2017-148852,26/05/2017,31/05/2017,Standard Class
6606,CA-2017-148852,26/05/2017,31/05/2017,Standard Class
6607,CA-2017-148852,26/05/2017,31/05/2017,Standard Class
6608,CA-2017-148852,26/05/2017,31/05/2017,Standard Class
6609,CA-2017-148852,26/05/2017,31/05/2017,Standard Class
661,CA-2016-146563,24/08/2016,28/08/2016,Standard Class
6610,US-2016-118906,10/3/2016,10/3/2016,Same Day
6611,CA-2017-168921,20/10/2017,22/10/2017,First Class
6612,CA-2016-107678,21/04/2016,28/04/2016,Standard Class
6613,CA-2016-107678,21/04/2016,28/04/2016,Standard Class
6614,CA-2016-107678,21/04/2016,28/04/2016,Standard Class
6615,CA-2016-107678,21/04/2016,28/04/2016,Standard Class
6616,CA-2017-123512,17/06/2017,19/06/2017,First Class
6617,CA-2017-123512,17/06/2017,19/06/2017,First Class
6618,CA-2017-123512,17/06/2017,19/06/2017,First Class
6619,US-2018-167402,13/01/2018,18/01/2018,Second Class
662,CA-2016-146563,24/08/2016,28/08/2016,Standard Class
6620,US-2018-167402,13/01/2018,18/01/2018,Second Class
6621,US-2018-167402,13/01/2018,18/01/2018,Second Class
6622,US-2018-167402,13/01/2018,18/01/2018,Second Class
6623,CA-2015-130449,6/9/2015,9/9/2015,First Class
6624,CA-2015-130449,6/9/2015,9/9/2015,First Class
6625,CA-2016-141250,19/01/2016,23/01/2016,Standard Class
6626,CA-2016-141250,19/01/2016,23/01/2016,Standard Class
6627,CA-2015-145541,14/12/2015,21/12/2015,Standard Class
6628,CA-2015-138513,23/05/2015,27/05/2015,Standard Class
6629,CA-2016-135489,19/09/2016,22/09/2016,Second Class
663,CA-2016-146563,24/08/2016,28/08/2016,Standard Class
6630,CA-2016-125696,2/10/2016,6/10/2016,Standard Class
6631,CA-2017-105081,25/12/2017,30/12/2017,Standard Class
6632,CA-2017-105081,25/12/2017,30/12/2017,Standard Class
6633,US-2017-146857,6/5/2017,8/5/2017,Second Class
6634,CA-2017-166275,24/10/2017,24/10/2017,Same Day
6635,CA-2018-144498,6/5/2018,6/5/2018,Same Day
6636,CA-2018-144498,6/5/2018,6/5/2018,Same Day
6637,CA-2018-144498,6/5/2018,6/5/2018,Same Day
6638,CA-2018-103352,27/11/2018,30/11/2018,Second Class
6639,CA-2018-103352,27/11/2018,30/11/2018,Second Class
664,CA-2017-123666,26/03/2017,30/03/2017,Standard Class
6640,CA-2015-108609,31/10/2015,2/11/2015,Second Class
6641,CA-2018-128328,5/8/2018,9/8/2018,Standard Class
6642,CA-2018-128328,5/8/2018,9/8/2018,Standard Class
6643,CA-2018-128328,5/8/2018,9/8/2018,Standard Class
6644,US-2016-156496,10/8/2016,16/08/2016,Standard Class
6645,US-2016-156496,10/8/2016,16/08/2016,Standard Class
6646,US-2016-156496,10/8/2016,16/08/2016,Standard Class
6647,US-2017-127334,15/12/2017,21/12/2017,Standard Class
6648,US-2017-127334,15/12/2017,21/12/2017,Standard Class
6649,US-2018-124779,8/9/2018,11/9/2018,First Class
665,CA-2017-143308,4/11/2017,4/11/2017,Same Day
6650,US-2018-124779,8/9/2018,11/9/2018,First Class
6651,US-2018-124779,8/9/2018,11/9/2018,First Class
6652,US-2018-124779,8/9/2018,11/9/2018,First Class
6653,US-2018-124779,8/9/2018,11/9/2018,First Class
6654,US-2018-124779,8/9/2018,11/9/2018,First Class
6655,CA-2018-135937,20/02/2018,27/02/2018,Standard Class
6656,CA-2018-135937,20/02/2018,27/02/2018,Standard Class
6657,CA-2018-135937,20/02/2018,27/02/2018,Standard Class
6658,CA-2018-135937,20/02/2018,27/02/2018,Standard Class
6659,CA-2018-135937,20/02/2018,27/02/2018,Standard Class
666,CA-2018-132682,8/6/2018,10/6/2018,Second Class
6660,CA-2018-135937,20/02/2018,27/02/2018,Standard Class
6661,CA-2016-129322,8/8/2016,10/8/2016,Second Class
6662,CA-2016-129322,8/8/2016,10/8/2016,Second Class
6663,CA-2016-129322,8/8/2016,10/8/2016,Second Class
6664,CA-2018-162173,26/10/2018,1/11/2018,Standard Class
6665,CA-2018-162173,26/10/2018,1/11/2018,Standard Class
6666,CA-2017-115483,14/07/2017,18/07/2017,Second Class
6667,CA-2018-122175,12/5/2018,14/05/2018,Second Class
6668,CA-2018-122175,12/5/2018,14/05/2018,Second Class
6669,CA-2018-122175,12/5/2018,14/05/2018,Second Class
667,CA-2018-132682,8/6/2018,10/6/2018,Second Class
6670,CA-2018-122175,12/5/2018,14/05/2018,Second Class
6671,CA-2018-161088,25/05/2018,29/05/2018,Standard Class
6672,CA-2015-154837,23/08/2015,27/08/2015,Second Class
6673,CA-2016-153794,11/9/2016,16/09/2016,Standard Class
6674,CA-2016-135510,5/9/2016,12/9/2016,Standard Class
6675,CA-2016-109337,21/11/2016,23/11/2016,Second Class
6676,CA-2016-109337,21/11/2016,23/11/2016,Second Class
6677,CA-2016-109337,21/11/2016,23/11/2016,Second Class
6678,CA-2016-109337,21/11/2016,23/11/2016,Second Class
6679,CA-2015-150329,10/10/2015,14/10/2015,Standard Class
668,CA-2018-132682,8/6/2018,10/6/2018,Second Class
